St_Direct	St_Discret
104.334	128.378
87.2737	75.5642
77.0958	69.0648
110.43	106.529
113.986	115.758
87.3401	92.9258
96.3615	112.924
71.2521	96.6984
103.66	74.939
68.9997	90.201
137.326	90.6002
113.903	89.8624
114.605	102.978
81.3279	152.004
98.556	126.575
118.045	76.369
248.431	147.972
146.186	113.393
125.282	120.63
83.2186	124.747
97.8521	100.294
189.294	140.512
180.496	111.941
85.3364	125.64
76.0051	80.7124
92.5764	118.465
113.072	85.2855
84.9377	106.278
91.9522	140.521
94.9588	127.727
137.646	113.359
109.522	119.711
134.409	111.896
135.041	119.38
100.062	112.739
125.645	75.7217
149.396	139.748
123.025	132.959
80.9472	76.4989
127.569	112.665
129.87	109.367
133.389	111.153
94.5054	125.239
151.38	94.9268
110.224	78.1694
85.8046	98.2721
87.0296	91.5713
73.2129	98.8772
126.875	102.762
130.962	99.7672
76.4366	114.387
115.036	60.9729
155.731	63.7912
135.143	71.8177
121.012	136.416
99.1483	154.108
96.3738	135.583
128.435	177.276
115.869	96.7139
96.3793	113.37
89.7959	89.6762
122.911	123.374
119.259	106.819
181.883	163.267
139.074	133.323
99.5125	120.963
93.5232	216.764
96.9886	141.244
109.427	112.016
100.503	168.391
97.5213	102.054
101.552	145.712
100.324	70.6342
111.972	126.763
61.0458	104.816
116.154	100.33
130.724	70.6914
99.9098	105.287
74.7931	116.765
132.812	98.1944
92.1441	85.2007
74.3314	228.229
122.998	176.034
91.8616	78.2762
125.131	72.9111
166.714	111.489
99.9384	124.892
96.2326	101.01
208.52	120.017
94.4063	110.934
179.886	114.711
94.211	104.981
108.579	142.982
104.516	79.8521
120.762	160.461
120.88	87.0572
101.22	94.5188
107.799	125.723
76.9224	126.967
116.878	109.227
111.072	82.5947
106.678	165.857
119.042	94.207
90.3584	112.169
149.508	75.7288
96.7197	92.1351
77.5612	86.3316
67.8894	137.155
128.625	125.395
84.966	133.282
66.0386	110.554
106.4	113.015
140.62	109.057
194.037	148.988
99.8749	84.6855
152.621	77.725
128.007	71.5476
98.4446	78.7037
131.486	137.963
161.099	146.68
108.819	167.633
126.011	79.4279
91.6711	95.7119
151.961	127.963
113.776	92.4028
115.641	114.282
95.0847	131.876
96.0906	84.6453
88.6799	104.752
177.404	104.512
156.666	118.426
112.594	69.5682
87.6928	130.765
141.994	112.161
80.22	147.165
100.951	120.899
89.717	51.428
109.514	149.387
123.674	98.0372
151.423	96.9551
190.871	172.463
127.694	111.119
72.9765	169.068
111.561	82.9309
78.7556	60.4774
87.9687	105.646
94.7681	87.8212
113.083	64.3341
121.058	139.881
160.393	117.034
58.5865	125.104
106.945	149.769
130.241	155.478
160.134	108.127
88.9574	68.5483
110.762	113.432
108.663	88.6147
109.676	92.6731
82.9637	111.473
122.153	105.073
56.905	123.889
167.095	135.241
93.2266	141.198
101.912	106.562
131.241	168.925
116.451	138.267
167.508	99.768
161.284	128.498
102.881	108.702
89.9052	112.723
90.6072	118.004
140.916	107.063
132.333	131.542
93.598	74.0366
118.222	74.4229
92.2987	136.567
149.143	104.471
150.222	133.683
99.9878	104.13
96.8789	75.9132
118.894	82.5192
90.8032	113.162
114.178	138.124
90.4073	125.167
100.653	95.1726
69.18	84.6529
98.5032	108.432
115.516	125.371
116.941	109.188
72.266	83.8054
77.4442	117.02
136.921	150.857
160.035	92.6317
105.542	113.214
167.673	95.0376
119.991	118.168
93.2457	139.272
109.712	108.547
117.25	113.542
116.426	128.443
157.857	90.223
195.748	87.6234
130.182	158.882
92.9855	104.737
113.965	80.646
138.912	105.121
104.579	129.04
95.4886	62.0586
79.2784	97.7826
130.648	153.013
148.759	132.031
103.437	73.1793
99.2384	121.543
64.8719	103.698
111.857	152.838
98.1069	69.9071
126.586	131.578
81.357	112.462
121.337	73.5084
95.0859	136.916
84.6667	91.9542
86.8593	106.084
84.5304	160.763
146.157	106.622
96.6423	112.393
108.723	52.4728
104.194	84.8359
140.996	114.763
82.2845	119.849
119.682	84.988
87.7089	83.6063
109.674	112.046
58.1797	136.975
125.054	94.3265
153.257	119.082
65.4719	111.592
122.361	103.7
98.4466	144.993
88.0969	115.761
141.225	103.2
187.91	155.746
100.589	96.6928
75.7738	110.732
93.8756	64.3505
132.256	107.392
83.7753	108.235
275.949	114.688
108.306	112.593
97.8876	131.979
106.641	91.0955
93.0947	109.301
135.606	106.777
127.336	107.823
92.0556	115.612
59.4323	88.805
82.3852	119.906
159.705	132.715
155.703	84.7085
97.7926	93.8072
71.4949	138.634
123.158	105.434
120.396	85.3931
94.8573	82.1433
100.052	104.765
84.9942	69.3023
116.158	149.47
93.0241	167.602
132.8	138.104
80.3851	82.1743
170.297	125.929
129.784	131.33
86.3333	79.1338
115.858	87.6194
130.669	88.5217
98.5278	175.679
115.634	167.495
87.5592	115.3
105.539	115.958
82.6218	70.7611
78.6515	153.512
158.504	117.855
95.2135	162.132
144.442	73.4409
106.955	82.0072
65.6455	122.61
108.26	89.2406
121.299	82.9555
127.79	162.212
110.653	134.245
94.9074	115.853
91.1261	78.4118
123.263	71.2097
93.0539	107.521
72.9627	162.862
119.777	105.477
104.227	82.5975
86.3136	97.0585
86.8609	114.325
114.242	145.663
129.06	107.978
128.042	98.9483
83.3955	117.799
104.515	74.2473
125.372	127.734
88.6131	70.0001
99.8643	85.1606
95.0459	81.9282
116.784	101.809
155.606	151.576
121.765	100.324
94.6796	180.888
125.014	97.5955
119.813	103.048
115.244	115.528
95.1495	110.517
134.264	100.35
114.361	95.3277
93.1483	77.6059
92.1792	105.565
134.603	92.8515
112.148	73.0762
106.52	109.88
92.0241	82.3841
136.049	159.639
102.408	136.001
108.035	175.824
118.997	141.858
118.619	163.182
174.278	110.133
107.063	128.294
165.777	140.011
121.301	106.234
84.8721	72.9462
98.0814	129.05
108.09	92.0144
82.4428	90.866
94.4078	81.0329
121.342	82.8943
78.151	106.496
141.315	158.108
76.6839	157.385
69.6744	117.26
114.849	97.969
86.4199	115.856
118.313	91.42
99.6381	93.9902
118.34	112.025
103.652	111.758
128.071	192.454
105.869	131.567
156.854	95.2889
99.5809	60.4113
171.786	100.087
83.4392	92.5486
136.809	89.0243
115.811	104.654
73.2646	114.213
93.2707	64.9478
112.25	80.2271
118.669	74.9188
106.434	124.067
109.426	150.668
119.259	73.5652
80.6634	83.4928
90.3388	134.953
182.823	200.267
106.375	200.487
82.9643	148.219
80.8894	144.546
147.714	86.5058
164.687	123.972
78.8639	85.6563
106.94	95.1437
159.634	99.2755
106.275	110.112
108.848	88.5106
99.9487	97.3793
76.7612	97.56
121.042	86.6427
99.1164	129.786
83.0433	115.592
82.8449	111.31
107.385	118.189
137.085	167.386
172.479	116.479
99.8818	75.3216
122.522	113.269
129.518	92.8426
104.874	106.986
84.447	130.118
165.682	116.529
100.509	80.3102
74.5465	104.023
60.253	115.024
115.87	57.756
131.957	91.4772
129.679	61.8305
86.8076	136.629
108.058	87.4128
75.7043	115.465
92.3512	80.3446
98.073	117.013
122.928	94.433
95.5262	161.647
152.645	131.054
85.8437	95.6165
94.3695	102.903
168.175	113.546
132.683	95.0877
116.796	86.8152
60.1005	79.2751
82.2206	126.997
94.9106	99.4492
147.19	78.3931
137.34	111.865
131.849	143.484
111.287	89.1655
100.015	77.2858
118.844	116.575
100.938	96.8209
136.554	158.307
124.883	110.668
102.138	74.3657
81.6648	95.5677
104.384	113.613
106.279	118.65
107.805	152.722
131.187	121.917
95.741	79.8743
108.759	93.4873
98.8338	126.103
176.085	78.113
103.521	98.4018
134.708	48.5052
89.852	100.22
127.987	87.9038
82.8224	115.97
100.728	88.508
60.0085	96.6082
130.059	71.6603
147.275	99.4681
99.1	70.1006
121.13	71.8006
101.319	102.561
70.2216	113.696
88.6834	86.3374
56.7745	88.3225
120.787	86.0563
106.786	124.404
144.668	176.609
150.34	82.6032
134.036	79.683
111.628	76.2577
91.1372	93.954
107.444	110.438
107.882	117.991
101.802	103.468
126.39	139.146
104.012	90.4374
140.058	113.875
64.6541	114.807
136.309	117.627
87.3072	98.1277
161.386	86.209
96.1374	91.6191
92.7476	79.1014
117.298	130.163
77.6742	108.01
123.375	97.8142
126.312	138.276
99.3026	105.698
106.281	118.874
86.155	82.3014
79.5575	72.9659
124.13	85.3642
62.0392	72.0973
106.4	177.604
117.026	148.702
109.865	113.809
128.929	129.202
74.4483	108.774
119.302	162.738
127.722	109.29
158.184	107.346
84.3391	98.3899
99.0426	105.44
92.294	145.716
89.7831	102.301
108.568	123.016
153.355	100.772
173.336	143.459
111.382	103.899
137.975	155.338
63.7259	134.918
99.021	144.554
94.1686	107.046
108.672	189.738
145.595	103.227
90.0478	102.59
83.6159	182.83
84.8852	128.131
72.5479	82.4696
123.603	134.731
118.036	98.3383
106.135	86.2346
87.7253	155.309
98.525	117.133
116.407	128.662
98.1071	90.5549
129.738	127.42
115.82	195.349
112.969	73.6634
137.494	100.816
75.9249	126.734
97.1538	120.993
94.7953	74.0967
112.079	171.803
111.653	98.7018
75.1346	108.129
91.1714	98.7548
91.6231	134.427
85.2281	123.159
67.4389	137.825
123.547	58.6182
100.12	149.197
118.202	88.2936
99.2167	90.0511
124.118	75.7887
130.994	153.669
76.2494	118.196
120.942	61.2613
99.4396	73.3587
104.705	106.058
129.812	127.263
102.522	114.013
136.953	91.1688
129.015	153.217
103.039	107.005
54.9402	96.0814
144.741	144.874
84.3836	121.742
119.391	81.3708
121.381	125.588
117.24	75.4834
88.0597	123.148
115.482	61.5696
97.725	126.592
131.414	99.1299
96.9275	108.199
135.538	144.145
68.0396	112.116
114.301	65.3477
78.8463	116.188
121.707	102.906
93.7864	127.274
131.932	88.516
69.2211	120.904
60.1197	118.925
155.493	144.738
141.95	96.1886
138.687	123.598
71.1512	103.412
110.149	105.585
100.503	134.68
92.0395	60.2403
86.0143	98.0017
79.1404	114.682
115.312	93.0134
108.734	145.863
101.583	162.261
76.6845	96.8289
109.804	64.9146
122.922	85.6773
91.5853	98.7368
128.881	119.049
81.2798	103.489
125.006	129.404
90.1413	134.937
159.109	108.475
113.391	109.396
87.2924	110.715
109.334	97.9437
149.668	125.572
121.409	101.947
79.2442	134.2
115.917	88.1885
133.547	125.8
97.0127	120.074
126.917	112.46
90.4752	79.3585
88.6906	126.704
101.908	131.878
108.103	98.2237
103.134	99.1968
119.542	150.386
85.5352	71.6012
136.169	89.6119
111.011	73.981
81.7388	111.642
114.453	189.443
105.026	95.6526
110.824	126.409
94.0988	83.645
124.02	82.6139
83.6279	113.165
155.738	88.6452
138.381	66.4033
130.755	101.478
84.7358	105.116
72.4487	178.366
107.412	114.354
101.007	128.616
121.289	96.2004
76.2857	124.64
96.4238	203.113
123.058	95.7934
127.26	112.973
114.22	76.6307
84.6718	104.519
95.3482	95.0587
95.5377	141.618
99.3219	44.26
110.88	86.9271
125.933	150.358
90.5829	116.206
121.935	73.953
111.793	164.022
79.0311	139.142
94.8717	130.101
80.5152	77.6614
102.989	98.7534
126.785	147.637
130.558	116.535
126.706	84.403
94.4167	81.9642
83.3496	121.656
76.3398	97.9491
105.092	109.768
96.2379	115.369
149.615	136.587
77.0294	97.3246
126.525	124.005
98.3421	137.392
130.911	117.224
112.042	84.8581
134.484	85.9913
89.4882	85.5366
171.773	97.1314
99.6457	179.283
94.7552	90.1129
88.3857	142.265
98.5941	166.804
109.384	121.132
111.706	160.019
139.519	85.2067
103.034	75.9826
102.975	172.57
89.3816	166.181
112.282	85.6219
137.534	136.114
252.026	115.142
68.082	109.565
95.494	154.123
103.918	111.383
75.9727	109.38
98.7492	90.7335
159.556	83.4223
139.327	106.671
144.874	104.16
124.112	138.218
94.8813	105.066
120.594	135.633
67.9864	72.9683
105.003	65.2028
93.1037	117.783
128.737	89.9035
86.8985	95.8132
86.6839	89.8891
103.713	109.673
84.6487	110.266
68.6793	98.0496
84.9398	94.878
70.194	110.337
92.6444	130.239
80.9649	132.977
97.7954	82.6927
115.62	137.602
113.668	89.5096
71.2402	86.3054
125.801	106.86
113.491	140.582
85.1986	90.8282
67.2818	122.843
83.8851	132.01
112.368	94.1871
102.649	145.748
185.847	170.589
153.534	111.826
88.9335	120.435
129.915	81.8844
90.5961	92.7036
78.6908	75.2605
137.761	170.289
86.7159	116.136
82.3575	95.3027
141.725	67.6091
100.289	98.4686
143.174	87.0003
96.8068	66.0118
57.9391	87.1132
89.6236	127.963
158.052	136.206
71.7265	106.32
165.359	137.359
171.846	144.538
100.69	111.351
99.4245	98.6875
68.3209	141.38
119.47	91.6531
140.811	98.6189
118.609	99.6714
103.586	129.262
88.896	104.431
84.0112	91.2843
79.2244	101.106
124.189	97.0112
134.642	119.712
88.7857	84.5189
123.112	78.8437
164.539	99.7369
144.86	105.128
96.9393	91.793
62.0543	124.843
156.887	91.4271
108.195	87.1311
85.4451	106.661
152.377	104.502
98.0088	87.7826
102.606	145.092
152.735	84.5438
103.427	127.626
122.107	103.714
96.5441	115.051
109.346	102.489
154.226	134.627
200.975	79.2546
112.902	102.801
75.5877	125.613
61.7671	96.8676
138.935	139.49
102.828	161.434
137.794	131.956
126.331	67.3346
66.8536	70.8129
105.043	99.7546
97.0184	197.941
94.0239	117.555
118.027	74.3431
117.526	157.577
79.575	93.7011
102.353	88.6113
92.7678	82.369
109.236	72.6812
112.736	171.974
131.112	132.955
241.483	95.0625
92.585	143.467
85.6194	198.46
156.709	125.451
109.349	168.096
95.249	101.312
84.7983	188.033
80.7771	104.734
175.196	116.951
81.7131	74.4707
87.579	84.449
96.258	136.972
149.397	108.857
114.35	120.309
125.264	107.028
93.3098	150.692
91.8948	120.205
79.3652	88.0174
144.34	79.9321
147.298	89.7817
114.069	107.418
81.0459	97.9539
82.2921	128.489
123.501	88.2519
72.5134	99.1599
71.9561	104.089
79.0701	102.683
135.07	180.569
107.43	111.869
94.8763	94.8928
81.1892	79.6726
102.384	153.472
92.5079	90.5014
112.61	61.9884
93.8201	183.005
99.5819	113.883
113.62	124.91
142.642	95.9101
120.568	120.154
106.377	120.25
183.681	110.501
84.6083	108.638
76.1591	97.4446
109.434	74.3866
126.472	90.7292
187.466	119.073
84.8736	99.2773
152.022	68.0465
106.389	101.674
116.128	92.6695
144.6	107.625
90.0836	89.8242
89.3676	116.179
79.8464	184.444
92.375	124.848
219.698	144.555
86.1698	89.5024
97.0384	75.22
93.7581	106.512
149.135	122.675
113.981	77.3292
146.223	77.5499
109.026	113.364
92.6052	77.0501
102.566	150.446
113.665	174.27
135.763	155.897
83.0953	105.61
158.116	112.169
107.997	109.062
131.983	124.725
99.8065	165.43
93.3619	96.9078
77.7037	87.4841
112.548	125.474
177.334	117.258
112.503	60.4506
103.398	93.5748
137.048	137.094
79.3922	92.7003
94.7818	115.495
161.856	110.758
125.563	64.1363
80.4808	150.221
102.232	158.24
109.372	91.8669
111.57	88.7058
82.4257	116.897
109.282	122.255
109.499	78.3892
98.6625	113.868
124.889	92.453
131.564	87.2497
116.92	122.325
49.0917	146.825
89.7399	102.266
111.581	82.1282
68.9524	141.788
146.672	122.365
105.304	104.498
84.338	109.964
107.141	100.995
112.24	106.754
85.738	109.726
108.961	139.803
90.4706	165.219
124.235	60.185
188.476	95.8564
132.078	107.619
98.6823	126.148
108.859	82.7479
79.0708	82.5048
100.65	153.011
97.5333	99.0626
131.587	120.352
114.422	177.254
132.843	88.3071
101.466	127.007
127.821	138.172
127.711	111.373
183.094	95.1414
96.9927	97.0611
97.9021	84.9464
82.592	70.4554
89.4964	132.994
63.8713	174.83
103.569	84.0578
74.7889	158.831
91.191	128.737
94.0581	79.7625
125.364	128.042
69.5677	122.102
133.953	115.347
71.8229	80.755
75.1758	68.6159
118.15	138.655
101.598	93.9016
120.683	134.546
106.431	112.233
135.144	131.71
78.7623	100.012
108.127	87.5846
142.391	110.457
155.788	73.3492
115.551	67.6293
83.8351	114.109
92.3673	115.143
95.2452	46.1827
88.7958	99.5244
79.4375	140.561
99.75	149.728
98.8075	132.617
135.413	86.8254
74.8716	148.307
103.785	133.709
125.986	89.8075
57.5322	125.24
170.458	94.4249
101.31	119.665
115.851	90.2684
134.682	94.6781
74.876	75.9066
92.2589	77.0033
120.107	88.0421
91.9937	64.8668
87.86	61.3009
95.6299	120.916
134.61	160.601
131.939	113.862
113.793	93.7526
116.88	97.6771
203.638	92.1343
78.2356	90.6286
139.346	94.7329
74.556	86.3742
107.059	149.741
90.7952	167.071
95.7576	110.795
147.244	112.737
84.4802	103.786
131.201	98.3832
102.474	80.4218
129.223	114.244
107.31	115.96
91.7739	120.576
115.324	102.905
72.9604	103.655
168.41	102.561
90.2835	94.4148
147.05	173.855
103.851	170.467
154.125	78.7371
90.1045	72.9999
105.43	136.891
129.218	126.067
86.5038	108.801
75.3606	136.184
181.974	116.972
138.092	92.1007
105.033	69.4395
58.9686	128.1
139.073	129.845
84.5468	137.532
111.17	82.7224
142.201	152.019
89.2358	174.169
88.0675	88.2787
95.6629	108.279
98.7207	115.709
111.849	117.964
111.372	122.202
154.532	57.653
93.9379	79.224
86.0264	93.5764
122.016	83.3048
118.445	107.417
113.014	118.452
106.301	88.6008
76.9367	90.9537
76.1747	87.781
104.842	100.946
95.7853	62.5461
130.967	71.9367
149.119	98.3238
85.774	105.33
108.826	111.81
96.7144	90.636
106.261	109.968
91.5357	106.952
132.624	97.0399
108.823	68.51
107.974	149.949
108.985	153.349
119.071	134.628
114.769	121.857
153.397	110.104
143.308	91.9924
162.164	124.596
70.4984	69.9914
97.3065	122.672
113.316	116.779
54.5252	90.7262
147.6	152.654
155.115	124.477
101.135	124.732
117.149	74.3487
162.931	110.56
123.849	54.8493
126.577	164.46
172.538	94.9991
104.226	166.186
91.042	84.2318
78.2717	78.3922
104.838	109.849
123.782	75.1376
104.221	172.614
84.6225	63.7089
74.9647	105.39
94.5588	120.583
135.597	119.766
99.2992	133.222
85.3485	86.8743
127.595	65.9354
147.481	86.0169
74.6134	76.312
91.8998	98.517
148.915	98.154
84.3862	85.8733
119.281	64.7332
150.599	109.927
106.048	82.379
150.91	107.976
154.352	105.895
84.9768	98.1189
76.444	97.1852
90.3254	105.564
86.0779	133.024
149.61	105.212
93.4365	162.257
118.835	92.1625
184.875	87.7418
113.436	116.943
110.368	96.937
110.647	95.9998
113.47	110.704
109.74	70.923
95.0535	116.576
112.411	144.212
120.652	72.844
75.0289	72.3282
176.304	128.513
104.248	109.511
141.587	74.9046
111.417	134.426
100.977	95.0263
102.569	72.8577
79.9406	109.478
69.2212	80.1518
90.9348	61.4996
99.1191	128.231
82.3424	96.3869
122.097	88.0216
134.717	110.669
115.044	139.631
89.7488	133.603
83.8991	170.752
74.1136	87.6585
173.518	103.779
168.04	109.563
165.324	93.4967
100.769	109.817
141.486	127.415
122.667	105.758
137.574	90.596
118.447	107.395
182.342	131.203
122.619	116.482
92.6127	99.8104
158.56	120.689
135.941	127.17
92.1127	66.458
155.926	71.6512
114.248	90.3455
109.669	124.544
132.93	122.084
115.476	189.371
84.7501	75.232
95.2938	109.825
117.849	102.732
113.642	113.591
99.1608	99.3366
111.751	131.014
144.26	98.7928
139.589	90.495
182.506	132.911
147.52	100.351
99.9019	164.226
169.143	73.6349
161.698	183.651
126.395	79.6328
141.944	104.424
128.282	65.5434
140.631	85.6209
60.7505	155.909
136.394	122.002
160.107	98.1085
115.906	101.34
74.4582	87.1171
110.724	98.0702
127.291	123.2
104.651	95.515
89.258	117.862
117.897	86.2395
102.01	156.614
100.775	93.275
62.3719	108.428
81.1533	105.019
78.3617	103.411
125.718	108.762
148.629	99.3427
97.8192	74.3868
101.558	95.7714
90.0485	106.185
63.0929	164.652
105.04	68.3169
107.421	208.462
122.374	127.262
88.706	127.425
138.044	128.707
110.419	108.757
75.1086	111.852
124.69	121.067
125.688	82.2616
95.9204	125.739
107.031	182.91
142.928	94.809
108.737	157.161
98.6804	125.106
81.7118	130.902
138.346	105.018
100.224	146.914
151.757	92.2967
138.705	111.948
112.859	83.973
92.5055	121.246
116.004	92.0573
183.331	107.689
89.9817	77.481
91.0581	85.0891
84.9079	88.996
124.833	63.1957
166.496	110.736
104.632	162.529
99.2749	64.4282
68.7454	90.3292
58.9422	66.8437
127.324	91.098
93.7653	64.8247
127.765	103.622
105.423	82.9536
164.89	113.134
81.175	76.3408
94.4228	143.29
144.947	107.982
141.898	102.358
165.928	84.8935
85.977	70.7681
118.57	91.8098
121.416	81.1779
124.374	80.2181
73.432	95.6812
94.6244	62.7754
55.3416	119.594
85.3858	111.587
124.011	124.208
80.4486	175.205
125.89	99.6421
123.978	97.6448
102.972	67.5207
178.411	129.096
86.5707	184.596
108.525	82.9408
78.4945	91.8522
136.902	80.8726
83.4911	127.627
140.588	105.793
132.651	126.042
151.811	92.7552
75.4804	113.994
112.124	99.1184
103.902	154.773
110.07	180.152
77.0469	144.68
130.274	77.607
159.089	102.321
129.64	81.5572
147.496	151.356
142.818	199.112
101.852	96.3434
117.68	105.936
155.698	116.108
70.0477	93.1634
126.954	113.683
93.3363	78.2145
92.1907	86.9178
101.932	103.496
103.399	103.826
85.3292	131.453
81.1079	90.0685
98.4222	95.8918
111.054	85.5102
139.085	115.881
83.4491	72.2711
128.246	141.804
137.205	68.8162
109.856	118.591
132.104	85.0176
85.3387	70.8207
133.323	193.764
105.646	102.515
116.383	78.9451
101.933	142.744
87.651	111.486
100.017	142.719
94.8194	109.744
84.2787	97.2329
99.4049	102.66
118.328	98.4084
91.982	111.525
167.236	95.0067
138.252	134.431
115.424	106.088
120.251	98.5584
125.187	82.0077
54.1655	76.1621
86.7218	123.569
127.532	128.212
121.623	136.974
102.423	104.487
104.487	79.6926
111.791	119.15
74.0615	111.963
140.488	115.175
139.521	165.657
142.587	151.092
70.7019	111.107
142.942	104.012
131.885	77.1149
112.006	106.894
137.937	152.842
98.1386	92.109
112.86	156.082
103.159	181.785
81.9069	129.315
153.396	135.521
123.916	89.9924
117.64	126.973
100.369	144.319
106.924	117.364
116.778	118.661
90.794	84.6752
89.1104	116.596
75.0828	83.5006
100.41	112.321
117.868	93.5437
98.2221	95.3488
85.601	94.7998
112.71	74.5597
160.095	77.0506
135.832	87.6181
112.034	118.359
125.14	115.252
120.561	87.8745
100.463	101.585
175.004	75.3096
95.5088	84.7253
101.636	89.6587
86.0204	102.747
89.38	133.972
132.638	101.63
106.886	90.399
147.729	89.1713
86.1649	105.204
101.211	96.7565
109.716	74.9063
92.2122	169.435
77.517	106.156
113.29	136.79
70.0928	102.522
81.2944	112.402
71.6908	172.169
132.256	73.9593
147.819	82.2975
88.1355	119.75
81.394	126.63
98.1867	94.0944
75.1919	102.64
117.965	125.456
149.589	85.0422
149.308	70.6804
132.936	73.6122
88.1769	81.7909
99.0443	112.505
120.987	137.773
89.1561	107.542
97.5535	96.1498
126.053	99.6707
102.316	143.957
113.99	114.35
112.879	87.5156
111.895	76.706
90.9231	140.046
88.9965	116.046
102.623	111.619
119.848	130.148
206.154	98.6029
165.794	94.2638
114	92.6609
108.887	101.5
107.43	84.5855
116.873	113.586
121.249	118.03
98.9671	159.978
155.47	112.655
85.4421	142.607
104.395	107.5
120.176	70.5901
63.057	127.916
130.9	96.1175
102.879	174.318
127.029	157.137
92.7709	89.6957
127.865	99.4833
94.4043	90.5854
63.3034	139.906
101.603	75.3435
78.9504	76.7911
160.267	93.5082
106.633	107.259
84.8105	112.827
134.6	114.628
108.681	138.889
145.471	101.558
88.818	98.8084
131.793	110.931
200.957	79.9376
118.186	154.783
137.585	112.286
130.287	97.842
108.648	96.3944
80.8277	88.1794
172.129	89.8994
143.422	162.836
132.741	85.8329
119.932	90.489
131.361	118.594
120.746	155.476
112.233	124.574
88.7153	117.647
99.1246	96.6998
99.801	99.4208
87.2562	74.5537
88.5736	147.77
154.981	203.91
113.54	81.3628
105.619	76.8589
135.442	117
109.351	160.051
91.1631	94.3332
107.56	101.085
100.286	117.065
109.325	121.362
111.13	89.8661
76.5588	95.8246
130.885	193.329
78.6377	111.885
94.3641	130.51
84.8755	85.2447
113.623	78.3512
158.503	130.218
84.3315	85.318
81.572	99.0953
81.4981	104.211
119.082	83.8284
111.148	96.8488
92.2931	99.1572
81.6559	98.7104
109.365	68.7385
75.7147	90.9369
85.7499	75.6131
171.08	136.505
81.5231	111.623
111.492	119.612
74.3274	91.0675
76.4003	80.7877
109.948	153.509
87.1536	81.5209
101.334	106.7
119.016	118.522
134.485	109.849
79.3478	49.965
88.5147	114.769
100.432	145.583
82.6794	99.8657
103.62	75.229
87.2078	82.9515
62.3388	128.067
128.541	104.143
123.611	133.711
105.516	97.9216
121.383	140.78
114.76	65.802
174.142	126.901
141.879	93.1918
90.3666	137.881
115.311	51.1369
131.601	109.929
150.609	96.5329
99.8992	254.451
99.466	125.871
123.95	124.442
111.757	124.419
74.1452	80.2805
97.4441	122.03
197.885	130.084
125.667	68.5863
96.1417	112.518
113.875	77.23
161.126	88.9678
169.589	161.647
152.143	105.543
102.365	80.8866
201.265	136.371
109.776	101.116
206.43	108.783
128.894	100.945
195.902	140.876
102.943	162.115
129.652	153.241
66.8948	129.091
84.6756	147.096
118.705	167.913
71.0553	105.036
109.095	116.24
72.4678	120.973
122.734	137.125
96.7664	156.589
72.0707	128.78
99.0359	120.015
81.9677	95.4127
133.043	146.663
118.925	96.8035
129.029	119.35
122.246	71.8312
60.4755	80.4246
98.9605	73.2318
107.26	132.915
86.2437	130.797
95.2351	101.546
106.014	149.309
81.6519	110.496
79.777	97.4764
147.878	90.6749
124.912	91.7122
91.4647	103.411
161.495	107.201
107.6	94.6346
110.058	108.103
68.3502	109.655
114.069	116.026
100.137	122.081
79.5058	118.003
145.162	105.764
87.264	89.4016
206.444	107.204
101.056	68.096
91.1952	112.348
103.847	112.883
114.217	73.2156
120.518	167.741
175.319	119.353
95.0265	106.031
146.085	152.7
126.839	96.0408
146.297	103.708
92.0119	103.826
115.043	110.123
94.8051	135.169
60.5338	205.098
106.853	102.7
115.782	121.591
51.8048	98.3254
127.208	103.728
120.709	96.083
124.06	110.462
97.6241	78.853
92.9706	113.054
62.4076	77.4166
116.743	74.479
81.7708	144.513
71.032	129.962
107.988	159.189
105.406	164.46
109.874	98.9159
127.47	101.288
107.983	92.9969
124.735	103.104
70.295	116.559
102.055	121.416
129.028	103.49
118.577	73.5113
87.2857	100.327
110.829	95.4729
78.9842	132.918
124.143	137.947
128.58	103.767
138.058	140.579
106.983	92.7145
79.3899	89.2693
148.416	142.544
179.617	146.267
109.391	163.398
144.693	76.6961
191.183	88.0402
142.168	109.007
85.5257	183.66
110.39	98.0734
156.836	91.8128
116.392	122.316
107.528	142.429
80.7488	109.949
86.8293	101.501
153.268	101.132
113.205	117.067
165.954	107.359
81.877	123.495
92.512	124.247
81.4601	111.393
133.557	142.876
117.537	125.163
66.9752	57.5708
114.093	73.32
113.885	90.956
166.707	137.405
125.43	80.704
87.3381	103.677
61.728	140.514
76.7666	107.933
82.3804	117.528
103.103	140.061
137.447	145.781
77.8495	122.514
153.709	103.198
143.699	151.023
116.02	180.418
106.509	179.854
109.009	134.71
156.052	155.221
120.269	150.977
66.2082	171.692
122.799	98.4779
106.672	116.059
132.771	146.482
103.251	106.989
115.622	135.069
97.7648	153.272
125.568	103.206
106.385	168.285
95.0318	119.151
110.554	103.832
135.691	66.4283
79.5067	120.927
172.031	118.915
141.185	107.935
116.079	131.455
109.374	97.0535
93.4614	143.687
107.693	94.5677
119.491	109.775
116.335	68.8683
92.6429	108.042
115.678	98.4404
143.954	105.759
140.738	150.1
130.14	63.4886
101.579	203.258
172.971	89.7185
104.892	106.636
133.865	68.8894
96.8817	87.354
80.823	190.666
73.6302	126.233
103.155	82.9141
147.678	97.975
149.352	75.217
121.846	139.57
102.739	94.3089
102.204	81.9092
116.32	95.2333
76.9858	76.0131
101.173	102.622
92.7871	107.57
124.884	132.797
103.919	138.496
